name,time,price,rsi,sharpe,action
NAV,2000/01/11,42.9862,46.9246,0.158654,buy
NAV,2000/03/14,36.2384,53.6767,0.0478021,sell
CEA,2000/01/18,5.01441,38.5493,-0.144959,buy
CEA,2000/03/14,4.73178,58.7551,0.151072,sell
UTX,2000/01/20,19.7868,44.4157,0.0436392,buy
UTX,2000/03/15,18.0442,57.6272,0.0684442,sell
PNC,2000/02/10,24.2569,40.939,0.0405463,buy
PNC,2000/03/15,22.7284,51.5792,-0.12575,sell
TGT,2000/01/04,23.8311,45.0509,0.0729765,buy
TGT,2000/03/15,22.1592,57.2691,0.0172788,sell
TR,2000/02/10,13.6422,39.9881,-0.187098,buy
TR,2000/03/15,13.3517,52.5225,-0.0520639,sell
ONB,2000/01/05,12.4499,29.1085,-0.29683,buy
ONB,2000/03/15,11.8029,68.3106,0.117279,sell
GD,2000/01/19,17.1531,44.8278,0.0739747,buy
GD,2000/03/15,14.6621,55.3189,0.0901086,sell
PPG,2000/01/20,17.2669,41.5746,0.0127777,buy
PPG,2000/03/15,15.0869,51.4931,-0.0432769,sell
CB,2000/02/08,13.925,46.0647,-0.0582952,buy
CB,2000/03/15,12.5929,52.4151,-0.0256898,sell
YUM,2000/01/03,4.73532,37.7186,-0.198643,buy
YUM,2000/03/15,3.61717,51.5146,0.024303,sell
MLHR,2000/02/10,16.642,45.2608,0.0649423,buy
MLHR,2000/03/15,17.7867,62.9384,0.0933057,sell
MKC,2000/02/24,8.83786,46.4074,0.144773,buy
MKC,2000/03/15,10.0857,67.5846,0.111004,sell
HR,2000/02/08,4.29512,49.1481,0.0104967,buy
HR,2000/03/15,4.19843,56.678,0.108375,sell
JNJ,2000/01/04,26.7842,34.7497,-0.186215,buy
JNJ,2000/03/15,23.2882,52.7305,-0.0520781,sell
OLN,2000/01/21,8.39106,46.8368,0.0310174,buy
OLN,2000/03/15,7.61804,55.1301,0.0429768,sell
ALE,2000/02/17,7.50006,45.4236,0.0209836,buy
ALE,2000/03/15,7.24643,53.6012,-0.118318,sell
XRAY,2000/03/08,7.41194,45.5942,-0.20903,buy
XRAY,2000/03/15,7.78432,58.5677,0.149196,sell
XEL,2000/01/26,8.02426,35.4984,-0.106417,buy
XEL,2000/03/15,7.81453,59.4368,0.0319,sell
AFL,2000/02/11,6.86358,39.9223,-0.0419119,buy
AFL,2000/03/15,7.08713,62.562,0.0810523,sell
UGI,2000/01/24,3.5546,42.7872,-0.0895184,buy
UGI,2000/03/16,3.39283,53.7248,-0.0236223,sell
MT,2000/01/25,32.7988,41.577,0.0157543,buy
MT,2000/03/16,33.4629,61.4404,0.164244,sell
DCOM,2000/01/04,2.33833,27.2514,-0.380801,buy
DCOM,2000/03/16,2.25035,54.0184,-0.0579071,sell
XLP,2000/01/21,14.8392,46.7196,0.0540729,buy
XLP,2000/03/16,13.6752,56.4435,-0.0159521,sell
UHS,2000/02/14,10.1399,48.4449,-0.059955,buy
UHS,2000/03/16,9.58004,53.097,-0.0541473,sell
AEE,2000/01/18,11.9222,37.5256,-0.00202464,buy
AEE,2000/03/16,11.5597,60.7387,0.0371012,sell
LSI,2000/03/10,6.24139,44.3122,-0.175844,buy
LSI,2000/03/16,6.55196,57.9527,0.0446343,sell
SHOO,2000/02/18,1.62387,33.8759,-0.165871,buy
SHOO,2000/03/16,1.75201,50.3331,-0.112453,sell
LDL,2000/02/11,7.313,46.1799,-0.009864,buy
LDL,2000/03/16,7.75,57.4868,0.0905539,sell
AEG,2000/02/25,15.9885,36.4882,-0.126956,buy
AEG,2000/03/16,17.6774,62.7977,0.0659574,sell
SCHL,2000/02/08,26.1128,44.1425,0.0208987,buy
SCHL,2000/03/16,23.0917,54.1975,0.0528088,sell
ABT,2000/02/18,8.65092,43.4193,0.0940507,buy
ABT,2000/03/16,9.14669,58.7506,0.006873,sell
GRA,2000/01/20,9.18172,35.0473,-0.0684179,buy
GRA,2000/03/16,9.373,62.6968,0.0528561,sell
CP,2000/01/21,12.8757,46.789,0.0941337,buy
CP,2000/03/16,11.8978,57.1908,0.0429234,sell
CMA,2000/02/09,23.605,41.343,0.0273478,buy
CMA,2000/03/16,23.5975,64.5421,0.0586252,sell
NVO,2000/02/28,1.95813,41.2164,0.0353986,buy
NVO,2000/03/16,2.1866,57.5109,-0.0197634,sell
FBNC,2000/02/18,6.0271,39.9147,0.00371126,buy
FBNC,2000/03/16,6.12431,53.95,-0.0381869,sell
BMI,2000/02/25,2.7743,47.0146,0.12777,buy
BMI,2000/03/16,2.82979,64.3385,-0.0762304,sell
TREX,2000/02/23,6.905,44.3469,-0.0935335,buy
TREX,2000/03/16,7.5625,64.29,0.0467829,sell
TRV,2000/01/21,18.808,40.1763,-0.115019,buy
TRV,2000/03/16,16.2346,65.8423,0.14682,sell
COLM,2000/03/08,5.28229,46.6763,-0.0258995,buy
COLM,2000/03/16,6.02723,63.765,0.162856,sell
AXL,2000/02/22,13.1627,44.5266,-0.134557,buy
AXL,2000/03/16,12.5046,52.2753,-0.170261,sell
ABC,2000/02/08,3.60353,48.2283,-0.0622867,buy
ABC,2000/03/16,3.28895,58.6506,0.0467646,sell
KR,2000/02/10,6.47872,39.5983,-0.201771,buy
KR,2000/03/16,6.22662,50.689,-0.100374,sell
FCF,2000/01/03,5.05908,36.2346,-0.306565,buy
FCF,2000/03/16,4.86121,55.824,0.0507605,sell
HON,2000/01/19,32.9249,38.4875,-0.0635469,buy
HON,2000/03/16,30.32,59.8656,0.155877,sell
MO,2000/03/07,1.58872,41.2615,-0.0849387,buy
MO,2000/03/16,1.68375,55.1709,0.180994,sell
TXT,2000/01/06,27.6671,41.8557,-0.0942188,buy
TXT,2000/03/16,23.2462,54.0918,0.00616673,sell
D,2000/01/28,8.90258,40.6973,0.0806012,buy
D,2000/03/16,8.63866,56.1952,-0.0578946,sell
PNM,2000/02/24,5.26978,36.9538,0.0101467,buy
PNM,2000/03/16,5.54968,56.3292,0.00279835,sell
MAC,2000/02/02,6.45093,43.8648,0.206473,buy
MAC,2000/03/16,6.2237,52.1905,-0.0696692,sell
FE,2000/02/07,8.94993,40.2464,-0.129674,buy
FE,2000/03/16,8.18918,54.4905,-0.133632,sell
RS,2000/03/06,6.74685,38.7378,-0.0782306,buy
RS,2000/03/16,8.17777,60.9541,0.113474,sell
HCC,2000/02/01,2.87848,49.0046,0.0677204,buy
HCC,2000/03/16,2.94869,57.6832,0.0111939,sell
WMT,2000/01/05,43.6213,46.534,0.138356,buy
WMT,2000/03/16,37.9845,57.0594,0.062417,sell
ARLP,2000/02/17,0.702503,49.5168,0.0642589,buy
ARLP,2000/03/17,0.689188,52.0688,-0.0415713,sell
NVS,2000/03/07,16.7921,30.4681,-0.153027,buy
NVS,2000/03/17,17.8416,51.3197,-0.107248,sell
FLS,2000/01/24,4.19787,36.7474,-0.0994377,buy
FLS,2000/03/17,3.42817,54.6705,0.0972456,sell
WASH,2000/03/13,7.26426,40.018,-0.146034,buy
WASH,2000/03/17,8.1723,61.4124,0.122921,sell
FTR,2000/03/15,52.3675,43.0556,-0.185051,buy
FTR,2000/03/17,56.8837,58.5668,0.00355907,sell
OMC,2000/02/16,30.6259,38.72,-0.172894,buy
OMC,2000/03/17,30.4351,51.09,0.0760387,sell
CENX,2000/02/29,13.0816,44.3698,0.0334857,buy
CENX,2000/03/17,14.2095,58.4901,-0.0449041,sell
UMBF,2000/03/02,10.4175,31.3163,-0.179178,buy
UMBF,2000/03/17,11.8923,59.4797,0.0894666,sell
ABEV,2000/01/11,0.234792,37.6477,-0.170325,buy
ABEV,2000/03/20,0.233347,51.6329,-0.0320714,sell
DECK,2000/03/01,0.999999,41.8954,0.0630752,buy
DECK,2000/03/20,1.20833,56.6658,0.0106317,sell
PFBC,2000/01/03,42.2202,0,-0.223607,buy
PFBC,2000/03/20,39.7367,89.9539,0.223607,sell
MTX,2000/02/11,19.5586,44.7123,0.099594,buy
MTX,2000/03/20,18.8401,50.5748,-0.0462673,sell
GIII,2000/02/10,1.10433,43.3138,-0.0275535,buy
GIII,2000/03/20,1.28133,63.0543,0.132976,sell
DRE,2000/02/14,6.28948,44.9827,0.00524201,buy
DRE,2000/03/21,6.0658,50.2232,-0.0995258,sell
FAST,2000/01/31,1.94652,48.2384,-0.001347,buy
FAST,2000/03/21,2.04504,57.5079,0.101759,sell
MSA,2000/03/10,4.11151,47.8532,0.125245,buy
MSA,2000/03/21,4.3025,68.4554,0.159702,sell
AAPL,2000/03/14,3.54993,47.3846,0.00574253,buy
AAPL,2000/03/21,4.1928,63.6235,0.19691,sell
HTLF,2000/03/03,7.26148,36.9428,-0.0605676,buy
HTLF,2000/03/22,7.32096,50.239,-0.180567,sell
SMTC,2000/03/14,30.25,42.0749,-0.0275121,buy
SMTC,2000/03/22,35.5,57.8601,0.000209332,sell
LBAI,2000/03/09,3.33437,45.0687,0.0496434,buy
LBAI,2000/03/22,3.54982,56.2407,-0.0427115,sell
AMKR,2000/03/16,47.06,48.2148,0.0174286,buy
AMKR,2000/03/22,59.75,64.3634,0.198865,sell
ANAT,2000/02/25,30.6231,41.0811,-0.0566682,buy
ANAT,2000/03/23,30.1933,55.0814,-0.0743576,sell
BCO,2000/01/24,9.29352,43.9579,-0.0440051,buy
BCO,2000/03/23,7.78078,53.3484,0.0508924,sell
IIIN,2000/03/01,2.88893,39.8004,-0.303663,buy
IIIN,2000/03/23,2.86384,53.2726,-0.0226411,sell
MDC,2000/03/13,3.62263,42.7685,0.0373602,buy
MDC,2000/03/23,4.07353,64.7236,0.0598069,sell
BBVA,2000/03/13,5.49669,46.8214,0.0357088,buy
BBVA,2000/03/23,5.8808,58.8721,-0.021233,sell
BC,2000/01/20,15.4797,38.6604,-0.00850895,buy
BC,2000/03/24,14.7865,67.2761,0.110902,sell
ARNC,2000/03/07,53.3545,37.5553,-0.065771,buy
ARNC,2000/03/24,58.7978,55.3071,0.0434058,sell
ERIC,2000/03/15,74.1585,44.1733,0.0741752,buy
ERIC,2000/03/24,85.483,65.355,0.105649,sell
INTU,2000/02/28,24.6402,40.0266,-0.0215692,buy
INTU,2000/03/24,27.4213,54.7254,0.0457759,sell
WPC,2000/03/07,4.55253,45.9027,0.0452836,buy
WPC,2000/03/28,4.78899,62.0253,-0.0078226,sell
CBU,2000/03/08,5.20477,33.9633,-0.144833,buy
CBU,2000/03/28,5.32784,53.4394,-0.0246006,sell
GWR,2000/02/23,2.5679,48.2149,0.0832015,buy
GWR,2000/03/28,2.78914,64.013,0.203966,sell
SCS,2000/03/15,5.60151,46.64,0.0655713,buy
SCS,2000/03/29,5.87183,57.04,-0.0160814,sell
MO,2000/03/29,1.59063,44.0694,-0.0849632,buy
MO,2000/03/30,1.78769,63.0052,0.141569,sell
SRI,2000/03/10,9.25,33.8074,-0.0314434,buy
SRI,2000/03/30,12.5,62.315,0.129736,sell
IGT,2000/03/29,3.16009,47.1131,0.188737,buy
IGT,2000/03/31,3.60749,69.6706,0.26435,sell
VHI,2000/03/27,0.963188,44.5312,-0.0265038,buy
VHI,2000/03/31,0.979825,52.8254,0.0628824,sell
CMCSA,2000/01/28,11.58,42.1394,-0.082631,buy
CMCSA,2000/03/31,11.1088,56.2157,0.0817424,sell
OLN,2000/03/28,7.10987,44.2685,0.0455882,buy
OLN,2000/03/31,7.98231,60.6215,0.1421,sell
TWI,2000/03/15,5.05174,45.3756,0.163838,buy
TWI,2000/03/31,5.24894,53.3245,0.0339447,sell
MEOH,2000/02/03,1.68976,44.0814,0.0211621,buy
MEOH,2000/04/03,1.37544,53.266,-0.0652543,sell
SSRM,2000/03/02,1.25,45.927,-0.0213085,buy
SSRM,2000/04/03,1.281,53.4612,0.0478055,sell
PBI,2000/03/10,17.7671,41.8163,-0.0211392,buy
PBI,2000/04/04,17.7671,50.5406,-0.0580571,sell
THO,2000/02/08,4.57361,44.6058,-0.0195969,buy
THO,2000/04/05,4.05659,54.5673,0.13261,sell
NVO,2000/03/30,2.08988,46.2232,-0.00459306,buy
NVO,2000/04/05,2.28684,60.4681,0.222793,sell
BBVA,2000/03/30,5.56967,46.7655,-0.0411362,buy
BBVA,2000/04/06,5.8808,58.4457,0.0592587,sell
PSA,2000/02/22,10.6854,39.0584,-0.168699,buy
PSA,2000/04/06,10.7676,59.2963,0.224371,sell
FCNCA,2000/03/29,53.0596,44.4515,0.000688289,buy
FCNCA,2000/04/07,56.6503,57.6379,0.112649,sell
TRXC,2000/03/16,792.35,45.3612,0.0368456,buy
TRXC,2000/04/10,820.3,56.3642,-0.0115089,sell
ARE,2000/03/31,15.0229,47.086,0.0448639,buy
ARE,2000/04/10,15.774,64.0082,0.285862,sell
FWRD,2000/02/15,13.7476,37.9731,-0.13659,buy
FWRD,2000/04/12,15.9303,68.9646,0.187861,sell
DCOM,2000/04/11,2.29667,47.3094,0.178351,buy
DCOM,2000/04/12,2.47449,57.2586,0.203825,sell
FBNC,2000/03/28,4.76335,27.4952,-0.206203,buy
FBNC,2000/04/12,5.78872,53.6441,0.0202326,sell
RAVN,2000/01/18,0.722295,31.6645,-0.168833,buy
RAVN,2000/04/14,0.724377,59.3525,0.00906099,sell
SBSI,2000/03/20,1.18596,42.1015,-0.115703,buy
SBSI,2000/04/14,1.25783,53.5249,-0.0164361,sell
FCF,2000/03/31,3.93279,34.0267,-0.171075,buy
FCF,2000/04/18,4.5624,53.0621,0.0446495,sell
MTD,2000/04/14,38.75,43.1523,-0.186455,buy
MTD,2000/04/18,42.69,60.8643,0.00323835,sell
CEA,2000/04/04,4.1027,41.8094,-0.0358948,buy
CEA,2000/04/18,4.64516,59.9201,0.147603,sell
JNJ,2000/03/27,21.1119,37.8354,-0.0420269,buy
JNJ,2000/04/18,24.6684,59.7972,0.0386166,sell
NWBI,2000/03/27,1.46513,43.0826,0.0418366,buy
NWBI,2000/04/20,1.47856,51.3616,-0.0339349,sell
DDD,2000/03/21,3.43667,46.8848,0.0980035,buy
DDD,2000/04/24,3.66667,57.0145,0.0472155,sell
MEOH,2000/04/11,1.04101,32.5968,-0.139714,buy
MEOH,2000/04/24,1.493,62.9738,0.168675,sell
FISV,2000/04/14,5.68834,46.6696,0.0985456,buy
FISV,2000/04/25,7,67.6059,0.153924,sell
DECK,2000/04/04,1.16667,47.9914,0.0809342,buy
DECK,2000/04/25,1.25,55.6023,-0.0168815,sell
TXT,2000/04/14,23.2736,46.8583,-0.00720039,buy
TXT,2000/04/25,25.1079,60.1132,0.197868,sell
CMCSA,2000/04/14,9.44177,40.0172,-0.111411,buy
CMCSA,2000/04/25,10.9068,56.5562,0.0836557,sell
SBSI,2000/04/19,1.18596,43.8252,0.0169351,buy
SBSI,2000/04/25,1.29377,57.2113,0.0204757,sell
SCSC,2000/03/14,9.1725,40.1091,-0.199998,buy
SCSC,2000/04/25,8.86,54.2591,-0.0113619,sell
CMA,2000/04/14,23.3469,47.4417,-0.00165674,buy
CMA,2000/04/25,25.9435,61.7122,0.148547,sell
SIVB,2000/03/15,36.25,48.2342,0.128091,buy
SIVB,2000/04/25,31.375,53.9954,0.00943758,sell
YUM,2000/04/17,3.84689,48.8289,0.0239618,buy
YUM,2000/04/26,4.37106,64.9725,0.246145,sell
MFA,2000/03/07,0.547023,47.3172,0.162197,buy
MFA,2000/04/26,0.567227,56.6605,-0.0476154,sell
KOF,2000/03/29,13.6406,43.0799,-0.0836314,buy
KOF,2000/04/26,13.8206,57.7881,-0.0170029,sell
OMC,2000/04/04,31.116,47.0743,0.246237,buy
OMC,2000/04/26,31.7041,54.1396,-0.102027,sell
NWBI,2000/04/24,1.3053,37.4033,-0.203175,buy
NWBI,2000/04/26,1.54036,55.7234,0.0522067,sell
BCE,2000/04/03,9.54651,47.1242,-0.0115725,buy
BCE,2000/04/26,9.42698,54.1419,-0.105275,sell
COLM,2000/04/14,5.89179,46.5133,0.0110299,buy
COLM,2000/04/26,7.65255,71.5441,0.253753,sell
ANIK,2000/03/16,8.75,44.5392,0.0431806,buy
ANIK,2000/04/27,8.688,56.42,0.0202929,sell
SMTC,2000/04/03,30.065,42.7331,-0.158394,buy
SMTC,2000/04/27,33.125,55.2621,0.0673861,sell
ERIC,2000/03/29,74.94,42.9307,-0.122725,buy
ERIC,2000/04/27,74.5119,54.3865,0.0269031,sell
FLS,2000/04/11,3.48003,49.1617,0.193916,buy
FLS,2000/04/27,3.85669,62.1641,0.132828,sell
MDC,2000/04/17,4.25131,48.2096,0.12931,buy
MDC,2000/04/27,4.61976,59.8893,0.120568,sell
LDL,2000/04/14,8.25,47.4361,0.0717835,buy
LDL,2000/04/28,8.875,58.4381,0.150004,sell
IART,2000/03/29,5.48751,39.2365,-0.37624,buy
IART,2000/04/28,5.11655,52.4112,0.106935,sell
TARO,2000/02/24,5.19598,37.9879,-0.260033,buy
TARO,2000/04/28,4.86357,55.1244,0.0773258,sell
PLUG,2000/03/27,968.1,40.716,-0.0202111,buy
PLUG,2000/04/28,800,50.494,0.0322841,sell
CBT,2000/04/14,9.69186,42.1543,-0.12728,buy
CBT,2000/04/28,10.2379,52.4069,-0.0795881,sell
SRCL,2000/04/17,5.0625,42.8247,0.0751153,buy
SRCL,2000/05/01,5.4075,51.7939,-0.159255,sell
MLHR,2000/04/10,18.9032,48.7203,0.199836,buy
MLHR,2000/05/01,22.338,62.5697,0.0524019,sell
AXL,2000/04/27,12.996,47.2048,-0.0970393,buy
AXL,2000/05/01,13.2768,52.7122,0.0567419,sell
WNC,2000/03/31,12.5328,42.4603,-0.0430943,buy
WNC,2000/05/01,13.4509,57.5321,0.155646,sell
CDNS,2000/03/29,20.5,42.4284,-0.0395026,buy
CDNS,2000/05/01,17.69,50.0413,-0.0900978,sell
PRK,2000/02/22,38.2437,43.912,0.00767513,buy
PRK,2000/05/01,38.1433,55.5117,0.226061,sell
HELE,2000/02/29,7,36.6365,-0.274644,buy
HELE,2000/05/01,6.813,56.0934,-0.0127811,sell
MO,2000/04/18,1.72034,47.5243,0.0411127,buy
MO,2000/05/01,1.95897,65.2345,0.199675,sell
FUL,2000/02/18,11.9893,48.1529,0.0426942,buy
FUL,2000/05/01,7.7325,50.3845,0.0423079,sell
CRS,2000/03/14,7.21258,34.6205,-0.23806,buy
CRS,2000/05/01,7.01862,54.2425,0.0570175,sell
NVO,2000/04/14,1.99452,38.4893,-0.124826,buy
NVO,2000/05/01,2.17371,54.2877,0.041464,sell
KMX,2000/04/12,1.3125,44.9001,0.159767,buy
KMX,2000/05/02,1.375,54.1824,-0.226965,sell
AAN,2000/02/29,4.91763,41.616,0.103017,buy
AAN,2000/05/02,4.51298,51.4067,-0.113975,sell
TR,2000/04/07,13.8274,49.6926,0.204945,buy
TR,2000/05/03,14.4153,61.5399,0.0606677,sell
CRZO,2000/04/04,3.5,48.3029,-0.0655133,buy
CRZO,2000/05/04,3.875,61.5068,0.164995,sell
MKC,2000/04/28,10.4426,45.7951,0.0115192,buy
MKC,2000/05/04,11.5508,60.0397,0.117807,sell
ABMD,2000/03/08,29.5,43.6438,0.0600722,buy
ABMD,2000/05/04,19.625,51.6926,0.087546,sell
FCX,2000/02/22,5.4974,45.064,-0.0015709,buy
FCX,2000/05/04,3.83425,58.9859,0.0369844,sell
MSA,2000/04/13,4.34361,46.7303,0.243383,buy
MSA,2000/05/04,4.37677,55.8369,-0.205704,sell
STM,2000/03/14,42.0933,47.0576,-0.0736398,buy
STM,2000/05/05,44.7919,57.3955,0.106198,sell
TISI,2000/03/22,1.125,44.5291,-0.185668,buy
TISI,2000/05/05,1.19,53.5964,-0.0487259,sell
MSM,2000/04/14,10.8664,48.9144,-0.00747463,buy
MSM,2000/05/05,10.2757,53.8607,-0.139222,sell
KR,2000/04/17,7.20303,48.6341,0.149632,buy
KR,2000/05/05,7.82729,57.1511,0.0176115,sell
DHI,2000/04/14,1.94241,46.403,-0.0880982,buy
DHI,2000/05/05,2.15311,61.3773,0.0838914,sell
UTX,2000/04/14,18.8379,44.2006,0.0591146,buy
UTX,2000/05/05,21.8721,60.0658,0.0961862,sell
WCN,2000/04/14,1.53198,35.9645,-0.043524,buy
WCN,2000/05/05,2.0551,65.8396,0.0704832,sell
SCS,2000/04/17,5.87183,48.4095,0.243255,buy
SCS,2000/05/08,6.03353,54.9328,-0.0609336,sell
HLX,2000/04/14,11.405,43.6704,-0.215955,buy
HLX,2000/05/11,12.655,59.3932,0.0831066,sell
MTD,2000/04/28,34.5,37.8793,-0.0955904,buy
MTD,2000/05/11,39.94,54.1681,0.0290229,sell
HCC,2000/04/11,2.84111,45.2893,0.173283,buy
HCC,2000/05/12,2.99343,65.6978,0.0829019,sell
TXT,2000/05/09,23.9321,49.0394,0.00928367,buy
TXT,2000/05/12,25.5743,61.672,0.111351,sell
CMA,2000/05/04,23.1704,43.7914,-0.0854455,buy
CMA,2000/05/12,25.4481,59.234,0.00870973,sell
RS,2000/04/24,8.38833,47.8857,0.0338911,buy
RS,2000/05/12,8.81461,56.5482,0.0103316,sell
BREW,2000/02/25,2.688,41.8472,0.06056,buy
BREW,2000/05/12,1.75,51.6653,0.0331481,sell
TWI,2000/04/24,4.97152,45.4161,-0.019852,buy
TWI,2000/05/12,5.65775,66.7604,0.14373,sell
CEA,2000/05/11,4.5859,49.0872,0.101937,buy
CEA,2000/05/12,4.84574,58.686,0.177821,sell
AEG,2000/04/18,17.6211,48.3355,0.0833735,buy
AEG,2000/05/15,16.7339,50.2506,-0.212971,sell
CB,2000/04/19,15.3358,49.3397,0.135036,buy
CB,2000/05/15,16.8582,61.4768,0.131833,sell
AFL,2000/05/04,7.85619,47.4839,-0.00645897,buy
AFL,2000/05/15,8.41661,60.7454,0.13416,sell
HON,2000/05/04,32.453,49.2442,0.0299359,buy
HON,2000/05/15,33.8608,56.6483,0.0692109,sell
CCU,2000/03/17,17.0168,35.7904,-0.14076,buy
CCU,2000/05/15,16.4829,70.7794,0.234728,sell
CLB,2000/05/02,11.0965,45.8305,-0.287384,buy
CLB,2000/05/15,11.3549,52.0398,-0.0741207,sell
ARNC,2000/04/05,56.8464,49.038,0.0529115,buy
ARNC,2000/05/15,55.9871,55.3413,0.0662873,sell
ORCL,2000/04/14,27.7768,34.3002,-0.229451,buy
ORCL,2000/05/16,34.6292,54.9385,0.0856868,sell
SCHL,2000/03/29,22.3259,45.4586,0.0930553,buy
SCHL,2000/05/16,20.4324,57.1731,0.0736956,sell
UTX,2000/05/10,20.0101,46.8322,-0.0718811,buy
UTX,2000/05/16,22.1668,59.492,0.169011,sell
TRP,2000/03/30,2.83811,46.7114,0.114554,buy
TRP,2000/05/16,2.76563,53.4212,-0.0191745,sell
IMMU,2000/03/13,27.69,49.6987,0.230783,buy
IMMU,2000/05/16,17.69,53.3434,0.266861,sell
IIIN,2000/03/29,2.45908,30.7758,-0.236886,buy
IIIN,2000/05/17,2.26816,50.0205,0.0322897,sell
CBU,2000/05/02,5.66083,48.5239,-0.0233227,buy
CBU,2000/05/17,5.77182,56.392,0.0292402,sell
CSGS,2000/03/29,47.8309,45.0207,0.0730266,buy
CSGS,2000/05/18,43.3174,54.0209,-0.0173409,sell
DDD,2000/05/03,3.20667,44.1208,-0.00292305,buy
DDD,2000/05/18,3.54334,56.4544,0.114914,sell
ABT,2000/05/04,9.89703,49.1482,0.0226924,buy
ABT,2000/05/18,10.7765,62.4395,0.136149,sell
FE,2000/05/17,9.80974,49.028,-0.0934661,buy
FE,2000/05/22,10.3797,60.5304,-0.01626,sell
FCF,2000/05/17,4.22022,42.2747,-0.0882849,buy
FCF,2000/05/22,4.53503,51.9856,0.010587,sell
MFA,2000/05/10,0.520012,42.1529,-0.0046125,buy
MFA,2000/05/23,0.567227,55.5029,0.066199,sell
INTU,2000/04/10,18.8163,35.4928,-0.171684,buy
INTU,2000/05/24,16.0902,53.108,0.00474967,sell
GD,2000/05/17,18.5588,49.6757,0.150543,buy
GD,2000/05/24,19.809,60.6313,0.0678341,sell
UMBF,2000/04/19,11.6595,42.8347,-0.0633456,buy
UMBF,2000/05/24,11.808,52.3518,-0.0830265,sell
SCS,2000/05/19,5.75055,44.7422,-0.0919365,buy
SCS,2000/05/24,6.00321,54.47,0.0366602,sell
MEOH,2000/05/18,1.4339,46.9972,0.111766,buy
MEOH,2000/05/25,1.66964,60.4117,0.165992,sell
TREX,2000/04/13,8.845,49.6353,0.22923,buy
TREX,2000/05/25,9.75,58.8179,-0.0137469,sell
PBI,2000/04/14,16.4884,39.9573,-0.0384452,buy
PBI,2000/05/25,16.1945,55.1743,0.124326,sell
ANAT,2000/04/05,26.024,38.9626,-0.0416315,buy
ANAT,2000/05/25,28.0614,54.2373,0.187822,sell
DCOM,2000/05/10,2.47944,49.5081,0.127135,buy
DCOM,2000/05/26,2.52773,55.5325,-0.127499,sell
HTLF,2000/03/23,6.8634,35.6437,-0.268342,buy
HTLF,2000/05/26,7.09218,60.3047,0.136198,sell
BBVA,2000/04/14,5.47364,41.4053,-0.0419779,buy
BBVA,2000/05/26,5.3694,57.7613,-0.0647468,sell
ARLP,2000/05/23,0.739514,49.3261,0.089802,buy
ARLP,2000/05/26,0.787599,64.2577,0.245381,sell
FBNC,2000/05/10,5.83974,48.1494,0.166154,buy
FBNC,2000/05/30,6.57363,63.5794,0.141042,sell
HFC,2000/03/10,0.412816,35.3937,-0.312398,buy
HFC,2000/05/30,0.337355,54.4245,0.012763,sell
UGI,2000/04/25,3.67834,49.9897,0.105037,buy
UGI,2000/05/30,3.92181,59.2417,0.288234,sell
AMKR,2000/04/03,46,42.3653,-0.0707476,buy
AMKR,2000/05/30,47.25,51.3047,-0.121321,sell
CMCSA,2000/05/03,8.87085,36.4801,-0.209406,buy
CMCSA,2000/05/30,9.19132,52.6209,-0.116172,sell
LSI,2000/05/18,6.80819,42.996,0.00749955,buy
LSI,2000/05/30,7.21716,60.2643,0.0485922,sell
PTC,2000/03/15,66.1,47.5873,0.170824,buy
PTC,2000/05/31,26.575,53.3735,0.20667,sell
BCO,2000/04/27,7.18783,42.4839,-0.011675,buy
BCO,2000/05/31,6.88693,50.5612,0.00226673,sell
RES,2000/05/18,0.930142,43.6124,0.0183545,buy
RES,2000/05/31,1.03425,60.6311,-0.00186857,sell
ANIP,2000/05/25,172.8,0,,buy
ANIP,2000/05/31,252,75.3272,,sell
AXL,2000/05/24,13.2768,46.6526,0.0314188,buy
AXL,2000/06/01,14.5316,67.0358,0.16508,sell
SPNS,2000/03/02,80.9026,49.2269,0.163422,buy
SPNS,2000/06/01,33.3946,51.3039,0.0273818,sell
FCNCA,2000/05/15,51.9701,43.8735,-0.0388636,buy
FCNCA,2000/06/01,53.1642,52.7095,-0.0464707,sell
CDNS,2000/05/17,15.63,37.9075,0.00770204,buy
CDNS,2000/06/01,17.88,59.088,0.0583619,sell
ORCL,2000/05/23,27.3876,36.4693,-0.188923,buy
ORCL,2000/06/01,34.0563,56.3753,0.0505145,sell
CGNX,2000/04/14,11.5951,49.6647,0.127723,buy
CGNX,2000/06/01,11.8539,56.7288,0.106724,sell
STM,2000/05/10,38.44,45.4389,0.0457341,buy
STM,2000/06/01,43.204,56.5136,0.108205,sell
TARO,2000/05/26,3.93634,37.8618,-0.283619,buy
TARO,2000/06/01,4.70175,58.9142,0.00638279,sell
WASH,2000/05/16,7.8434,45.2523,-0.045876,buy
WASH,2000/06/01,8.00549,55.8105,0.0733542,sell
FTR,2000/03/30,54.9531,48.5787,0.0456992,buy
FTR,2000/06/01,54.7463,55.2502,0.0570873,sell
FISV,2000/05/19,6.78167,46.7693,0.118494,buy
FISV,2000/06/01,7.93834,60.5198,0.128497,sell
SIVB,2000/05/22,28,45.0844,0.0378848,buy
SIVB,2000/06/01,34.94,61.748,0.199792,sell
MRCY,2000/03/31,48.88,46.4164,0.096653,buy
MRCY,2000/06/01,34.31,51.5974,0.00785521,sell
